seed,train_size,model,model_family,pca_components,n_qubits,accuracy,precision,recall,f1,roc_auc,fit_time,prediction_time,total_runtime,pca_explained_variance,kernel_train_bytes,kernel_test_bytes,kernel_total_bytes,effective_rank,condition_number,offdiag_mean,offdiag_std,statevector_train_time,statevector_test_time,train_kernel_matrix_time,test_kernel_matrix_time
123,50,Linear SVM — PCA 4,Classical,4,0,0.9473684210526315,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9943783068783069,0.001981299999897601,0.0006662999999207386,0.0026475999998183397,0.8211961197931793,0,0,0,,,,,,,,
123,50,RBF SVM — PCA 4,Classical,4,0,0.9649122807017544,0.9318181818181818,0.9761904761904762,0.9534883720930233,0.9917328042328043,0.0012977999999748135,0.0012836999999308318,0.0025814999999056454,0.8211961197931793,0,0,0,,,,,,,,
123,50,"QSVC — PCA 4 / 4Q (reps=1, full)",Quantum,4,4,0.6842105263157895,0.6875,0.2619047619047619,0.3793103448275862,0.7351190476190477,0.0010416000000077474,0.00042290000010325457,0.17438070000025618,0.8211961197931793,20000,45600,65600,39.36758634793391,37.11672761198581,0.07937647029570083,0.08057942920300264,0.058339300000170624,0.11441039999999703,4.8800000058690784e-05,0.00011769999991884106
123,100,Linear SVM — PCA 2,Classical,2,0,0.9649122807017544,0.9130434782608695,1.0,0.9545454545454546,0.996031746031746,0.000988599999800499,0.00044040000011591474,0.0014289999999164138,0.631594076432115,0,0,0,,,,,,,,
123,100,RBF SVM — PCA 2,Classical,2,0,0.956140350877193,0.9111111111111111,0.9761904761904762,0.9425287356321839,0.996031746031746,0.0012084999998478452,0.0008433000002696645,0.0020518000001175096,0.631594076432115,0,0,0,,,,,,,,
123,100,"QSVC — PCA 2 / 2Q (reps=1, full)",Quantum,2,2,0.8771929824561403,0.868421052631579,0.7857142857142857,0.825,0.9107142857142856,0.0011494000000311644,0.0005544000000554661,0.08223230000021431,0.631594076432115,80000,91200,171200,8.866042685773863,7.387766111132852e+19,0.28218684130934135,0.25632596238588157,0.04082730000027368,0.03958130000000892,7.229999982882873e-05,4.760000001624576e-05
123,100,Linear SVM — PCA 4,Classical,4,0,0.9649122807017544,0.9130434782608695,1.0,0.9545454545454546,0.9963624338624338,0.001062600000295788,0.0004631000001609209,0.001525700000456709,0.7985120176479256,0,0,0,,,,,,,,
123,100,RBF SVM — PCA 4,Classical,4,0,0.956140350877193,0.9111111111111111,0.9761904761904762,0.9425287356321839,0.9953703703703703,0.0010062999999718159,0.0008855000000949076,0.0018918000000667234,0.7985120176479256,0,0,0,,,,,,,,
123,100,"QSVC — PCA 4 / 4Q (reps=1, full)",Quantum,4,4,0.7543859649122807,0.85,0.40476190476190477,0.5483870967741935,0.8201058201058202,0.001159799999641109,0.00047270000004573376,0.20260629999984303,0.7985120176479256,80000,91200,171200,65.0102644203577,191.70489651382513,0.07989797428101435,0.08140509699056982,0.095952699999998,0.1045908999999483,0.00023019999980533612,0.00020000000040454324
123,200,Linear SVM — PCA 2,Classical,2,0,0.9473684210526315,0.8913043478260869,0.9761904761904762,0.9318181818181818,0.9943783068783069,0.0011491999998725078,0.00047369999992952216,0.00162289999980203,0.643851017057005,0,0,0,,,,,,,,
123,200,RBF SVM — PCA 2,Classical,2,0,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9937169312169313,0.0012014000003546244,0.0015947000001688139,0.002796100000523438,0.643851017057005,0,0,0,,,,,,,,
123,200,"QSVC — PCA 2 / 2Q (reps=1, full)",Quantum,2,2,0.8859649122807017,0.9142857142857143,0.7619047619047619,0.8311688311688312,0.9424603174603174,0.0014835000001767185,0.0005912999999964086,0.10854110000036599,0.643851017057005,320000,182400,502400,8.502393575721506,1.0027482752295821e+19,0.2965060553356625,0.2665671894991165,0.06872650000013891,0.03727570000000924,0.0003113000002485933,0.00015279999979611603
