seed,pca_components,n_qubits,inner_fold,reps,entanglement,C,n_inner_train,n_inner_validation,kernel_cache_id,kernel_runtime_shared_across_C,inner_accuracy,inner_precision,inner_recall,inner_f1,inner_roc_auc
789,2,2,3,3,linear,0.1,364,91,seed=789|dim=2|fold=3|reps=3|ent=linear,0.33795139999710955,0.7692307692307693,0.8823529411764706,0.4411764705882353,0.5882352941176471,0.9102167182662539
789,2,2,3,3,linear,1.0,364,91,seed=789|dim=2|fold=3|reps=3|ent=linear,0.33795139999710955,0.8791208791208791,0.8285714285714286,0.8529411764705882,0.8405797101449275,0.9442724458204335
789,2,2,3,3,linear,10.0,364,91,seed=789|dim=2|fold=3|reps=3|ent=linear,0.33795139999710955,0.9010989010989011,0.8787878787878788,0.8529411764705882,0.8656716417910447,0.9463364293085655
789,2,2,3,3,linear,100.0,364,91,seed=789|dim=2|fold=3|reps=3|ent=linear,0.33795139999710955,0.9230769230769231,0.9090909090909091,0.8823529411764706,0.8955223880597015,0.9380804953560372
789,2,2,4,1,linear,0.01,364,91,seed=789|dim=2|fold=4|reps=1|ent=linear,0.1594284000020707,0.6263736263736264,0.0,0.0,0.0,0.9752321981424149
789,2,2,4,1,linear,0.1,364,91,seed=789|dim=2|fold=4|reps=1|ent=linear,0.1594284000020707,0.9340659340659341,0.9666666666666667,0.8529411764705882,0.90625,0.9901960784313726
789,2,2,4,1,linear,1.0,364,91,seed=789|dim=2|fold=4|reps=1|ent=linear,0.1594284000020707,0.9560439560439561,0.96875,0.9117647058823529,0.9393939393939394,0.9943240454076367
789,2,2,4,1,linear,10.0,364,91,seed=789|dim=2|fold=4|reps=1|ent=linear,0.1594284000020707,0.945054945054945,0.9393939393939394,0.9117647058823529,0.9253731343283582,0.9907120743034057
789,2,2,4,1,linear,100.0,364,91,seed=789|dim=2|fold=4|reps=1|ent=linear,0.1594284000020707,0.9340659340659341,0.9375,0.8823529411764706,0.9090909090909091,0.9912280701754387
789,2,2,4,2,linear,0.01,364,91,seed=789|dim=2|fold=4|reps=2|ent=linear,0.24746269999741344,0.6263736263736264,0.0,0.0,0.0,0.9669762641898865
789,2,2,4,2,linear,0.1,364,91,seed=789|dim=2|fold=4|reps=2|ent=linear,0.24746269999741344,0.8571428571428571,0.8888888888888888,0.7058823529411765,0.7868852459016393,0.9716202270381837
789,2,2,4,2,linear,1.0,364,91,seed=789|dim=2|fold=4|reps=2|ent=linear,0.24746269999741344,0.9120879120879121,0.90625,0.8529411764705882,0.8787878787878788,0.9814241486068112
789,2,2,4,2,linear,10.0,364,91,seed=789|dim=2|fold=4|reps=2|ent=linear,0.24746269999741344,0.9230769230769231,0.8857142857142857,0.9117647058823529,0.8985507246376812,0.9803921568627452
789,2,2,4,2,linear,100.0,364,91,seed=789|dim=2|fold=4|reps=2|ent=linear,0.24746269999741344,0.9230769230769231,0.8648648648648649,0.9411764705882353,0.9014084507042254,0.9814241486068112
789,2,2,4,3,linear,0.01,364,91,seed=789|dim=2|fold=4|reps=3|ent=linear,0.3427478999947198,0.6263736263736264,0.0,0.0,0.0,0.9019607843137254
789,2,2,4,3,linear,0.1,364,91,seed=789|dim=2|fold=4|reps=3|ent=linear,0.3427478999947198,0.7252747252747253,0.8,0.35294117647058826,0.4897959183673469,0.9050567595459236
789,2,2,4,3,linear,1.0,364,91,seed=789|dim=2|fold=4|reps=3|ent=linear,0.3427478999947198,0.8351648351648352,0.8275862068965517,0.7058823529411765,0.7619047619047619,0.930856553147575
789,2,2,4,3,linear,10.0,364,91,seed=789|dim=2|fold=4|reps=3|ent=linear,0.3427478999947198,0.8791208791208791,0.8709677419354839,0.7941176470588235,0.8307692307692308,0.9282765737874097
789,2,2,4,3,linear,100.0,364,91,seed=789|dim=2|fold=4|reps=3|ent=linear,0.3427478999947198,0.8791208791208791,0.8484848484848485,0.8235294117647058,0.835820895522388,0.9396284829721362
789,2,2,5,1,linear,0.01,364,91,seed=789|dim=2|fold=5|reps=1|ent=linear,0.1508356999984244,0.6263736263736264,0.0,0.0,0.0,0.9494324045407637
789,2,2,5,1,linear,0.1,364,91,seed=789|dim=2|fold=5|reps=1|ent=linear,0.1508356999984244,0.8791208791208791,0.9259259259259259,0.7352941176470589,0.819672131147541,0.9597523219814242
789,2,2,5,1,linear,1.0,364,91,seed=789|dim=2|fold=5|reps=1|ent=linear,0.1508356999984244,0.9010989010989011,0.9310344827586207,0.7941176470588235,0.8571428571428571,0.9685242518059856
789,2,2,5,1,linear,10.0,364,91,seed=789|dim=2|fold=5|reps=1|ent=linear,0.1508356999984244,0.8681318681318682,0.8055555555555556,0.8529411764705882,0.8285714285714286,0.9680082559339526
789,2,2,5,1,linear,100.0,364,91,seed=789|dim=2|fold=5|reps=1|ent=linear,0.1508356999984244,0.8571428571428571,0.8,0.8235294117647058,0.8115942028985508,0.9618163054695563
789,2,2,5,2,linear,0.01,364,91,seed=789|dim=2|fold=5|reps=2|ent=linear,0.2567873000007239,0.6263736263736264,0.0,0.0,0.0,0.9731682146542828
789,2,2,5,2,linear,0.1,364,91,seed=789|dim=2|fold=5|reps=2|ent=linear,0.2567873000007239,0.8571428571428571,0.92,0.6764705882352942,0.7796610169491526,0.9726522187822497
789,2,2,5,2,linear,1.0,364,91,seed=789|dim=2|fold=5|reps=2|ent=linear,0.2567873000007239,0.8681318681318682,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.9380804953560372
789,2,2,5,2,linear,10.0,364,91,seed=789|dim=2|fold=5|reps=2|ent=linear,0.2567873000007239,0.8461538461538461,0.7631578947368421,0.8529411764705882,0.8055555555555556,0.9174406604747162
789,2,2,5,2,linear,100.0,364,91,seed=789|dim=2|fold=5|reps=2|ent=linear,0.2567873000007239,0.8681318681318682,0.775,0.9117647058823529,0.8378378378378378,0.9210526315789473
789,2,2,5,3,linear,0.01,364,91,seed=789|dim=2|fold=5|reps=3|ent=linear,0.34206810000614496,0.6263736263736264,0.0,0.0,0.0,0.8725490196078431
789,2,2,5,3,linear,0.1,364,91,seed=789|dim=2|fold=5|reps=3|ent=linear,0.34206810000614496,0.7582417582417582,0.875,0.4117647058823529,0.56,0.8720330237358102
789,2,2,5,3,linear,1.0,364,91,seed=789|dim=2|fold=5|reps=3|ent=linear,0.34206810000614496,0.8681318681318682,0.8666666666666667,0.7647058823529411,0.8125,0.8968008255933952
789,2,2,5,3,linear,10.0,364,91,seed=789|dim=2|fold=5|reps=3|ent=linear,0.34206810000614496,0.8901098901098901,0.9,0.7941176470588235,0.84375,0.8962848297213623
789,2,2,5,3,linear,100.0,364,91,seed=789|dim=2|fold=5|reps=3|ent=linear,0.34206810000614496,0.8791208791208791,0.8709677419354839,0.7941176470588235,0.8307692307692308,0.8895768833849329
789,4,4,1,1,linear,0.01,364,91,seed=789|dim=4|fold=1|reps=1|ent=linear,0.31079110000428045,0.6263736263736264,0.0,0.0,0.0,0.8792569659442724
789,4,4,1,1,linear,0.1,364,91,seed=789|dim=4|fold=1|reps=1|ent=linear,0.31079110000428045,0.6483516483516484,1.0,0.058823529411764705,0.1111111111111111,0.8797729618163055
789,4,4,1,1,linear,1.0,364,91,seed=789|dim=4|fold=1|reps=1|ent=linear,0.31079110000428045,0.8241758241758241,0.875,0.6176470588235294,0.7241379310344828,0.868937048503612
789,4,4,1,1,linear,10.0,364,91,seed=789|dim=4|fold=1|reps=1|ent=linear,0.31079110000428045,0.8021978021978022,0.8333333333333334,0.5882352941176471,0.6896551724137931,0.7920536635706914
789,4,4,1,1,linear,100.0,364,91,seed=789|dim=4|fold=1|reps=1|ent=linear,0.31079110000428045,0.7472527472527473,0.7619047619047619,0.47058823529411764,0.5818181818181818,0.7807017543859649
789,4,4,1,1,full,0.01,364,91,seed=789|dim=4|fold=1|reps=1|ent=full,0.44328939999832073,0.6263736263736264,0.0,0.0,0.0,0.9509803921568627
789,4,4,1,1,full,0.1,364,91,seed=789|dim=4|fold=1|reps=1|ent=full,0.44328939999832073,0.6263736263736264,0.0,0.0,0.0,0.9504643962848297
789,4,4,1,1,full,1.0,364,91,seed=789|dim=4|fold=1|reps=1|ent=full,0.44328939999832073,0.945054945054945,0.967741935483871,0.8823529411764706,0.9230769230769231,0.9406604747162023
789,4,4,1,1,full,10.0,364,91,seed=789|dim=4|fold=1|reps=1|ent=full,0.44328939999832073,0.8901098901098901,0.9,0.7941176470588235,0.84375,0.9318885448916409
789,4,4,1,1,full,100.0,364,91,seed=789|dim=4|fold=1|reps=1|ent=full,0.44328939999832073,0.8681318681318682,0.8666666666666667,0.7647058823529411,0.8125,0.9303405572755419
789,4,4,1,2,linear,0.01,364,91,seed=789|dim=4|fold=1|reps=2|ent=linear,0.5548607000018819,0.6263736263736264,0.0,0.0,0.0,0.8436532507739938
789,4,4,1,2,linear,0.1,364,91,seed=789|dim=4|fold=1|reps=2|ent=linear,0.5548607000018819,0.6263736263736264,0.0,0.0,0.0,0.8452012383900929
789,4,4,1,2,linear,1.0,364,91,seed=789|dim=4|fold=1|reps=2|ent=linear,0.5548607000018819,0.7692307692307693,0.7407407407407407,0.5882352941176471,0.6557377049180327,0.8508771929824561
789,4,4,1,2,linear,10.0,364,91,seed=789|dim=4|fold=1|reps=2|ent=linear,0.5548607000018819,0.7912087912087912,0.7142857142857143,0.7352941176470589,0.7246376811594203,0.8384932920536635
789,4,4,1,2,linear,100.0,364,91,seed=789|dim=4|fold=1|reps=2|ent=linear,0.5548607000018819,0.7692307692307693,0.6666666666666666,0.7647058823529411,0.7123287671232876,0.8245614035087719
789,4,4,1,2,full,0.01,364,91,seed=789|dim=4|fold=1|reps=2|ent=full,0.8013494999977411,0.6263736263736264,0.0,0.0,0.0,0.7884416924664602
789,4,4,1,2,full,0.1,364,91,seed=789|dim=4|fold=1|reps=2|ent=full,0.8013494999977411,0.6263736263736264,0.0,0.0,0.0,0.7899896800825594
789,4,4,1,2,full,1.0,364,91,seed=789|dim=4|fold=1|reps=2|ent=full,0.8013494999977411,0.7362637362637363,0.7777777777777778,0.4117647058823529,0.5384615384615384,0.8188854489164086
789,4,4,1,2,full,10.0,364,91,seed=789|dim=4|fold=1|reps=2|ent=full,0.8013494999977411,0.7142857142857143,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.7507739938080494
789,4,4,1,2,full,100.0,364,91,seed=789|dim=4|fold=1|reps=2|ent=full,0.8013494999977411,0.7032967032967034,0.6060606060606061,0.5882352941176471,0.5970149253731343,0.7507739938080495
789,4,4,1,3,linear,0.01,364,91,seed=789|dim=4|fold=1|reps=3|ent=linear,0.7785890999948606,0.6263736263736264,0.0,0.0,0.0,0.8570691434468524
789,4,4,1,3,linear,0.1,364,91,seed=789|dim=4|fold=1|reps=3|ent=linear,0.7785890999948606,0.6263736263736264,0.0,0.0,0.0,0.8575851393188855
789,4,4,1,3,linear,1.0,364,91,seed=789|dim=4|fold=1|reps=3|ent=linear,0.7785890999948606,0.7692307692307693,0.7407407407407407,0.5882352941176471,0.6557377049180327,0.8446852425180598
789,4,4,1,3,linear,10.0,364,91,seed=789|dim=4|fold=1|reps=3|ent=linear,0.7785890999948606,0.7802197802197802,0.71875,0.6764705882352942,0.696969696969697,0.8224974200206399
789,4,4,1,3,linear,100.0,364,91,seed=789|dim=4|fold=1|reps=3|ent=linear,0.7785890999948606,0.7582417582417582,0.6666666666666666,0.7058823529411765,0.6857142857142857,0.7941176470588235
789,4,4,1,3,full,0.01,364,91,seed=789|dim=4|fold=1|reps=3|ent=full,1.1570873000018764,0.6263736263736264,0.0,0.0,0.0,0.6981424148606812
789,4,4,1,3,full,0.1,364,91,seed=789|dim=4|fold=1|reps=3|ent=full,1.1570873000018764,0.6263736263736264,0.0,0.0,0.0,0.6986584107327142
789,4,4,1,3,full,1.0,364,91,seed=789|dim=4|fold=1|reps=3|ent=full,1.1570873000018764,0.6923076923076923,0.6071428571428571,0.5,0.5483870967741935,0.7038183694530444
789,4,4,1,3,full,10.0,364,91,seed=789|dim=4|fold=1|reps=3|ent=full,1.1570873000018764,0.6593406593406593,0.5454545454545454,0.5294117647058824,0.5373134328358209,0.6682146542827657
789,4,4,1,3,full,100.0,364,91,seed=789|dim=4|fold=1|reps=3|ent=full,1.1570873000018764,0.6703296703296703,0.5588235294117647,0.5588235294117647,0.5588235294117647,0.6682146542827657
789,4,4,2,1,linear,0.01,364,91,seed=789|dim=4|fold=2|reps=1|ent=linear,0.31342140000197105,0.6263736263736264,0.0,0.0,0.0,0.8374613003095975
789,4,4,2,1,linear,0.1,364,91,seed=789|dim=4|fold=2|reps=1|ent=linear,0.31342140000197105,0.6263736263736264,0.0,0.0,0.0,0.8369453044375645
789,4,4,2,1,linear,1.0,364,91,seed=789|dim=4|fold=2|reps=1|ent=linear,0.31342140000197105,0.7692307692307693,0.76,0.5588235294117647,0.6440677966101694,0.8539731682146543
789,4,4,2,1,linear,10.0,364,91,seed=789|dim=4|fold=2|reps=1|ent=linear,0.31342140000197105,0.8131868131868132,0.7931034482758621,0.6764705882352942,0.7301587301587301,0.8441692466460268
789,4,4,2,1,linear,100.0,364,91,seed=789|dim=4|fold=2|reps=1|ent=linear,0.31342140000197105,0.7692307692307693,0.696969696969697,0.6764705882352942,0.6865671641791045,0.7992776057791537
789,4,4,2,1,full,0.01,364,91,seed=789|dim=4|fold=2|reps=1|ent=full,0.44378449999931036,0.6263736263736264,0.0,0.0,0.0,0.9251805985552116
789,4,4,2,1,full,0.1,364,91,seed=789|dim=4|fold=2|reps=1|ent=full,0.44378449999931036,0.6483516483516484,1.0,0.058823529411764705,0.1111111111111111,0.9256965944272446
789,4,4,2,1,full,1.0,364,91,seed=789|dim=4|fold=2|reps=1|ent=full,0.44378449999931036,0.8791208791208791,0.8709677419354839,0.7941176470588235,0.8307692307692308,0.9148606811145511
789,4,4,2,1,full,10.0,364,91,seed=789|dim=4|fold=2|reps=1|ent=full,0.44378449999931036,0.8241758241758241,0.75,0.7941176470588235,0.7714285714285715,0.8710010319917442
789,4,4,2,1,full,100.0,364,91,seed=789|dim=4|fold=2|reps=1|ent=full,0.44378449999931036,0.8021978021978022,0.7105263157894737,0.7941176470588235,0.75,0.8668730650154799
789,4,4,2,2,linear,0.01,364,91,seed=789|dim=4|fold=2|reps=2|ent=linear,0.5401901000004727,0.6263736263736264,0.0,0.0,0.0,0.8090815273477813
789,4,4,2,2,linear,0.1,364,91,seed=789|dim=4|fold=2|reps=2|ent=linear,0.5401901000004727,0.6263736263736264,0.0,0.0,0.0,0.8095975232198143
789,4,4,2,2,linear,1.0,364,91,seed=789|dim=4|fold=2|reps=2|ent=linear,0.5401901000004727,0.7362637362637363,0.7083333333333334,0.5,0.5862068965517241,0.8116615067079463
789,4,4,2,2,linear,10.0,364,91,seed=789|dim=4|fold=2|reps=2|ent=linear,0.5401901000004727,0.7582417582417582,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.7776057791537667
789,4,4,2,2,linear,100.0,364,91,seed=789|dim=4|fold=2|reps=2|ent=linear,0.5401901000004727,0.7692307692307693,0.696969696969697,0.6764705882352942,0.6865671641791045,0.7843137254901961
789,4,4,2,2,full,0.01,364,91,seed=789|dim=4|fold=2|reps=2|ent=full,0.8072649000023375,0.6263736263736264,0.0,0.0,0.0,0.7992776057791537
789,4,4,2,2,full,0.1,364,91,seed=789|dim=4|fold=2|reps=2|ent=full,0.8072649000023375,0.6263736263736264,0.0,0.0,0.0,0.7987616099071208
789,4,4,2,2,full,1.0,364,91,seed=789|dim=4|fold=2|reps=2|ent=full,0.8072649000023375,0.6923076923076923,0.5833333333333334,0.6176470588235294,0.6,0.7936016511867906
789,4,4,2,2,full,10.0,364,91,seed=789|dim=4|fold=2|reps=2|ent=full,0.8072649000023375,0.6593406593406593,0.5348837209302325,0.6764705882352942,0.5974025974025974,0.7280701754385965
789,4,4,2,2,full,100.0,364,91,seed=789|dim=4|fold=2|reps=2|ent=full,0.8072649000023375,0.6373626373626373,0.5111111111111111,0.6764705882352942,0.5822784810126582,0.7069143446852425
789,4,4,2,3,linear,0.01,364,91,seed=789|dim=4|fold=2|reps=3|ent=linear,0.783605800002988,0.6263736263736264,0.0,0.0,0.0,0.7430340557275541
789,4,4,2,3,linear,0.1,364,91,seed=789|dim=4|fold=2|reps=3|ent=linear,0.783605800002988,0.6263736263736264,0.0,0.0,0.0,0.7440660474716202
789,4,4,2,3,linear,1.0,364,91,seed=789|dim=4|fold=2|reps=3|ent=linear,0.783605800002988,0.7472527472527473,0.7391304347826086,0.5,0.5964912280701754,0.7497420020639834
789,4,4,2,3,linear,10.0,364,91,seed=789|dim=4|fold=2|reps=3|ent=linear,0.783605800002988,0.7142857142857143,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.7807017543859649
789,4,4,2,3,linear,100.0,364,91,seed=789|dim=4|fold=2|reps=3|ent=linear,0.783605800002988,0.6593406593406593,0.5405405405405406,0.5882352941176471,0.5633802816901409,0.7327141382868938
789,4,4,2,3,full,0.01,364,91,seed=789|dim=4|fold=2|reps=3|ent=full,1.16138740000315,0.6263736263736264,0.0,0.0,0.0,0.6934984520123839
789,4,4,2,3,full,0.1,364,91,seed=789|dim=4|fold=2|reps=3|ent=full,1.16138740000315,0.6263736263736264,0.0,0.0,0.0,0.6924664602683178
789,4,4,2,3,full,1.0,364,91,seed=789|dim=4|fold=2|reps=3|ent=full,1.16138740000315,0.6373626373626373,0.5185185185185185,0.4117647058823529,0.45901639344262296,0.6800825593395252
789,4,4,2,3,full,10.0,364,91,seed=789|dim=4|fold=2|reps=3|ent=full,1.16138740000315,0.6263736263736264,0.5,0.4117647058823529,0.45161290322580644,0.6186790505675954
789,4,4,2,3,full,100.0,364,91,seed=789|dim=4|fold=2|reps=3|ent=full,1.16138740000315,0.6483516483516484,0.5357142857142857,0.4411764705882353,0.4838709677419355,0.6444788441692467
789,4,4,3,1,linear,0.01,364,91,seed=789|dim=4|fold=3|reps=1|ent=linear,0.3106857000020682,0.6263736263736264,0.0,0.0,0.0,0.8983488132094943
789,4,4,3,1,linear,0.1,364,91,seed=789|dim=4|fold=3|reps=1|ent=linear,0.3106857000020682,0.6483516483516484,1.0,0.058823529411764705,0.1111111111111111,0.8983488132094943
789,4,4,3,1,linear,1.0,364,91,seed=789|dim=4|fold=3|reps=1|ent=linear,0.3106857000020682,0.8571428571428571,0.8181818181818182,0.7941176470588235,0.8059701492537313,0.9231166150670795
789,4,4,3,1,linear,10.0,364,91,seed=789|dim=4|fold=3|reps=1|ent=linear,0.3106857000020682,0.7692307692307693,0.696969696969697,0.6764705882352942,0.6865671641791045,0.868937048503612
789,4,4,3,1,linear,100.0,364,91,seed=789|dim=4|fold=3|reps=1|ent=linear,0.3106857000020682,0.7802197802197802,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.846233230134159
789,4,4,3,1,full,0.01,364,91,seed=789|dim=4|fold=3|reps=1|ent=full,0.4480723000015132,0.6263736263736264,0.0,0.0,0.0,0.9587203302373581
789,4,4,3,1,full,0.1,364,91,seed=789|dim=4|fold=3|reps=1|ent=full,0.4480723000015132,0.6593406593406593,1.0,0.08823529411764706,0.16216216216216217,0.958204334365325
789,4,4,3,1,full,1.0,364,91,seed=789|dim=4|fold=3|reps=1|ent=full,0.4480723000015132,0.8901098901098901,0.9,0.7941176470588235,0.84375,0.9633642930856552
789,4,4,3,1,full,10.0,364,91,seed=789|dim=4|fold=3|reps=1|ent=full,0.4480723000015132,0.8681318681318682,0.7894736842105263,0.8823529411764706,0.8333333333333334,0.9287925696594427
789,4,4,3,1,full,100.0,364,91,seed=789|dim=4|fold=3|reps=1|ent=full,0.4480723000015132,0.8131868131868132,0.7428571428571429,0.7647058823529411,0.7536231884057971,0.9148606811145511
789,4,4,3,2,linear,0.01,364,91,seed=789|dim=4|fold=3|reps=2|ent=linear,0.5506787999984226,0.6263736263736264,0.0,0.0,0.0,0.9251805985552116
789,4,4,3,2,linear,0.1,364,91,seed=789|dim=4|fold=3|reps=2|ent=linear,0.5506787999984226,0.6263736263736264,0.0,0.0,0.0,0.9251805985552115
789,4,4,3,2,linear,1.0,364,91,seed=789|dim=4|fold=3|reps=2|ent=linear,0.5506787999984226,0.8461538461538461,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.9086687306501547
789,4,4,3,2,linear,10.0,364,91,seed=789|dim=4|fold=3|reps=2|ent=linear,0.5506787999984226,0.7912087912087912,0.7419354838709677,0.6764705882352942,0.7076923076923077,0.8219814241486069
789,4,4,3,2,linear,100.0,364,91,seed=789|dim=4|fold=3|reps=2|ent=linear,0.5506787999984226,0.7802197802197802,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.8405572755417957
789,4,4,3,2,full,0.01,364,91,seed=789|dim=4|fold=3|reps=2|ent=full,0.7857206000044243,0.6263736263736264,0.0,0.0,0.0,0.8023735810113519
789,4,4,3,2,full,0.1,364,91,seed=789|dim=4|fold=3|reps=2|ent=full,0.7857206000044243,0.6263736263736264,0.0,0.0,0.0,0.8013415892672858
789,4,4,3,2,full,1.0,364,91,seed=789|dim=4|fold=3|reps=2|ent=full,0.7857206000044243,0.7142857142857143,0.625,0.5882352941176471,0.6060606060606061,0.7936016511867904
789,4,4,3,2,full,10.0,364,91,seed=789|dim=4|fold=3|reps=2|ent=full,0.7857206000044243,0.7362637362637363,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7817337461300309
789,4,4,3,2,full,100.0,364,91,seed=789|dim=4|fold=3|reps=2|ent=full,0.7857206000044243,0.7252747252747253,0.6285714285714286,0.6470588235294118,0.6376811594202898,0.7450980392156864
789,4,4,3,3,linear,0.01,364,91,seed=789|dim=4|fold=3|reps=3|ent=linear,0.8489531000013812,0.6263736263736264,0.0,0.0,0.0,0.8663570691434468
789,4,4,3,3,linear,0.1,364,91,seed=789|dim=4|fold=3|reps=3|ent=linear,0.8489531000013812,0.6263736263736264,0.0,0.0,0.0,0.8653250773993808
789,4,4,3,3,linear,1.0,364,91,seed=789|dim=4|fold=3|reps=3|ent=linear,0.8489531000013812,0.8241758241758241,0.8461538461538461,0.6470588235294118,0.7333333333333333,0.87203302373581
789,4,4,3,3,linear,10.0,364,91,seed=789|dim=4|fold=3|reps=3|ent=linear,0.8489531000013812,0.7802197802197802,0.7333333333333333,0.6470588235294118,0.6875,0.8168214654282766
789,4,4,3,3,linear,100.0,364,91,seed=789|dim=4|fold=3|reps=3|ent=linear,0.8489531000013812,0.8131868131868132,0.7931034482758621,0.6764705882352942,0.7301587301587301,0.782765737874097
789,4,4,3,3,full,0.01,364,91,seed=789|dim=4|fold=3|reps=3|ent=full,1.1775262000010116,0.6263736263736264,0.0,0.0,0.0,0.6253869969040248
789,4,4,3,3,full,0.1,364,91,seed=789|dim=4|fold=3|reps=3|ent=full,1.1775262000010116,0.6263736263736264,0.0,0.0,0.0,0.6264189886480909
789,4,4,3,3,full,1.0,364,91,seed=789|dim=4|fold=3|reps=3|ent=full,1.1775262000010116,0.6703296703296703,0.5833333333333334,0.4117647058823529,0.4827586206896552,0.6439628482972136
789,4,4,3,3,full,10.0,364,91,seed=789|dim=4|fold=3|reps=3|ent=full,1.1775262000010116,0.5934065934065934,0.4594594594594595,0.5,0.4788732394366197,0.5985552115583076
789,4,4,3,3,full,100.0,364,91,seed=789|dim=4|fold=3|reps=3|ent=full,1.1775262000010116,0.6043956043956044,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.6145510835913313
